Customer_id,Full_Name,Customer_Email,dob,Customer_Phone,system status,Connection_type,value_segment
6KVS508R9W,Baiju Contractor,baijucontractor@hotmail.com,10/29/1998,2697246166,Active,Prepaid,tier_3
21FVZTW2PI,Siya Sani,siya.sani@gmail.com,5/12/1974,9721678374,Active,Prepaid,tier_3
HZDGV2JYU1,Dishani Jhaveri,dishanijhaveri@gmail.com,11/10/1984,4741745741,Active,Prepaid,tier_3
566NI2VPBM,Nayantara Tak,nayantaratak@gmail.com,12/16/1969,4428781880,Active,Prepaid,tier_3
U4L01Z1V56,Keya Das,keya.das@gmail.com,6/22/1993,982715891,Active,Prepaid,tier_3
W7PHHQAJFF,Nayantara Kalla,nayantarakalla@yahoo.com,10/26/2004,1924977657,Active,Prepaid,tier_3
RURLR71U8A,Aarna Ramachandran,aarna.ramachandran@gmail.com,12/4/1977,6696139495,Active,Postpaid,tier_2
P4DNLPNFZU,Raghav Rama,raghavrama@yahoo.com,9/7/1984,3744892441,Active,Prepaid,tier_3
TU7HHH6GSE,Nakul Sengupta,nakul_sengupta@outlook.com,11/22/2003,7523446683,Active,Prepaid,tier_3
K2XXPKO5HA,Kashvi Bhagat,kashvi_bhagat@hotmail.com,11/3/1969,2122390721,Active,Prepaid,tier_3
CEZHOL1VEQ,Jayesh Lalla,jayeshlalla@hotmail.com,6/13/1972,8300966231,Active,Postpaid,tier_1
UJ4FPRN4QY,Manjari Varma,manjarivarma@yahoo.com,12/26/1978,6120979285,Suspended,Prepaid,tier_3
XOPX8AOJPM,Tarini Krish,tarinikrish@gmail.com,9/12/1968,5171798044,Active,Prepaid,tier_3
V32CKAQ4Z4,Ishaan Ramachandran,ishaan_ramachandran@outlook.com,6/18/1976,7803031864,Active,Prepaid,tier_3
TRPML2H6ZT,Kismat Ganguly,kismat.ganguly@outlook.com,6/5/1973,4048499087,Active,Prepaid,tier_3
1E0N3IHY7Q,Tushar Dutt,tushar_dutt@hotmail.com,1/10/1972,1325453821,Suspended,Prepaid,tier_3
CIROXT4ZNV,Jhanvi Viswanathan,jhanviviswanathan@outlook.com,1/10/1980,986115223,Active,Prepaid,tier_3
AV9ZH8D3KL,Armaan Sachdev,armaan_sachdev@outlook.com,3/19/1986,7564736166,Active,Prepaid,tier_3
M65LWEP9A6,Anvi Bala,anvi_bala@outlook.com,2/10/1998,4122024703,Active,Prepaid,tier_3
CNJQE63LAG,Gatik Aggarwal,gatikaggarwal@gmail.com,11/9/1997,6049038617,Active,Prepaid,tier_3
R24XSL8FKE,Anay Dhawan,anay_dhawan@yahoo.com,11/6/1994,3309882205,Active,Prepaid,tier_3
Y0ZM363N5K,Hazel Ram,hazel_ram@hotmail.com,6/20/1966,272693717,Active,Prepaid,tier_3
Y1NLNSHW3E,Akarsh Hayre,akarshhayre@outlook.com,4/22/1995,3977891384,Active,Prepaid,tier_3
1VDAD52HRE,Priyansh Sinha,priyanshsinha@hotmail.com,7/17/1991,4892582772,Active,Prepaid,tier_3
NX8MCZ77QB,Anahita Deshpande,anahita.deshpande@yahoo.com,1/13/1997,1799526117,Active,Prepaid,tier_3
78CT3J84FM,Seher Gala,seher_gala@hotmail.com,11/16/1975,5510575398,Active,Postpaid,tier_1
QN97DI0X7F,Alisha Vala,alishavala@yahoo.com,6/23/1986,8333307529,Active,Prepaid,tier_3
0SZSTC9BME,Renee Vasa,renee_vasa@yahoo.com,5/25/1994,4984857708,Active,Prepaid,tier_3
WT2OBN5VYO,Elakshi Agarwal,elakshi.agarwal@yahoo.com,1/15/1974,9200562293,Active,Prepaid,tier_3
A4F4DQPN4V,Jiya Sachar,jiyasachar@yahoo.com,12/15/1967,391388500,Active,Prepaid,tier_3
9QZ0J01CT6,Dharmajan Khanna,dharmajankhanna@hotmail.com,11/21/1988,6884084275,Suspended,Prepaid,tier_3
ZVN54IA0QZ,Saanvi Shroff,saanvishroff@hotmail.com,12/13/2001,3560216246,Suspended,Prepaid,tier_3
6E6X54VG8W,Manjari Korpal,manjari.korpal@yahoo.com,2/16/1978,8601093123,Active,Prepaid,tier_3
KDBHPNTJUE,Nirvaan Dugar,nirvaan_dugar@outlook.com,5/1/2001,3490165359,Active,Prepaid,tier_3
2A2Q484759,Jhanvi Joshi,jhanvi_joshi@yahoo.com,4/25/1986,2143879725,Active,Prepaid,tier_3
9XB854R4LW,Kismat Deep,kismat_deep@hotmail.com,7/2/1967,1574529607,Active,Prepaid,tier_3
DKO7JCKLP5,Indranil Virk,indranilvirk@hotmail.com,12/10/1978,2479180098,Active,Postpaid,tier_1
1A81ACPZIC,Reyansh Ganesan,reyanshganesan@yahoo.com,10/17/1990,4194773937,Active,Prepaid,tier_3
GQTZCUPWIV,Rania Jaggi,raniajaggi@outlook.com,10/18/1994,7924871563,Active,Prepaid,tier_3
Q9XQ2AODNP,Yakshit Kapadia,yakshitkapadia@hotmail.com,4/11/2001,8678615765,Active,Postpaid,tier_2
GEK6PPULVZ,Anika Jaggi,anika_jaggi@yahoo.com,5/19/1978,8089798779,Suspended,Prepaid,tier_3
UJTO7XEIUW,Rohan Dubey,rohan_dubey@yahoo.com,12/15/1975,1353253024,Suspended,Prepaid,tier_3
W8R2BPK7KH,Manjari Agrawal,manjari.agrawal@gmail.com,3/27/1968,7376699260,Active,Prepaid,tier_3
ARFDIV3CBL,Kashvi Malhotra,kashvi_malhotra@hotmail.com,10/23/1969,275421650,Active,Prepaid,tier_3
QSJ4CHUODV,Ela Kalita,ela.kalita@yahoo.com,7/30/1988,1295431358,Active,Prepaid,tier_3
RIR2ZAALHI,Saanvi Saxena,saanvisaxena@gmail.com,3/12/1981,3679409054,Active,Prepaid,tier_3
CZBS96PAUH,Kartik Dugal,kartik_dugal@outlook.com,8/14/1996,5112902058,Active,Prepaid,tier_3
XW2Y028FHB,Indranil Brahmbhatt,indranilbrahmbhatt@yahoo.com,11/24/1968,5402667225,Suspended,Prepaid,tier_3
J4VTH3AZ8G,Kaira Bose,kaira_bose@hotmail.com,3/20/1994,8369782278,Active,Prepaid,tier_3
03THKC9D4L,Umang Chanda,umang_chanda@outlook.com,4/16/1982,1573867782,Active,Prepaid,tier_3
3KU5BV7CA5,Diya Balan,diya_balan@yahoo.com,10/17/1992,6104447812,Active,Prepaid,tier_3
ADUECB7P9D,Nirvaan Chawla,nirvaan_chawla@hotmail.com,5/30/1984,7311073963,Active,Prepaid,tier_3
LTG5BW688R,Kartik Konda,kartik_konda@outlook.com,10/30/1968,284839398,Active,Prepaid,tier_3
E5J6KOEQDD,Pihu Sem,pihu.sem@outlook.com,6/27/1974,3692058244,Active,Prepaid,tier_3
5WYWVWYDAG,Anahi Chanda,anahi_chanda@hotmail.com,8/18/1993,4850340780,Active,Prepaid,tier_3
DAX6PNEQNR,Yashvi Ramanathan,yashviramanathan@gmail.com,9/20/1972,2180622824,Suspended,Prepaid,tier_3
6DI1B9UP1N,Shayak Sami,shayak_sami@yahoo.com,4/18/1989,5352131649,Active,Prepaid,tier_3
PIMIQNBMZA,Aniruddh Boase,aniruddh_boase@gmail.com,2/5/1972,8057163820,Active,Prepaid,tier_3
NU260S8YNS,Aarna Bhatt,aarna_bhatt@yahoo.com,8/3/1985,9109627264,Active,Prepaid,tier_3
Y70SC1G6C8,Anvi Dar,anvidar@hotmail.com,4/11/1966,7084420596,Active,Prepaid,tier_3
HY89RJ7LMK,Siya Mall,siyamall@yahoo.com,2/17/1982,6276158592,Active,Prepaid,tier_3
ZRHVX254O6,Anika Dave,anikadave@gmail.com,2/7/1969,659885034,Active,Prepaid,tier_3
N9HGQJ4THJ,Umang Walla,umang_walla@gmail.com,12/16/1967,7315493090,Active,Prepaid,tier_3
C9ANA54PC7,Dhruv Malhotra,dhruvmalhotra@yahoo.com,5/28/1993,954273897,Active,Prepaid,tier_3
QRNM5A2U1D,Gokul Dhaliwal,gokul.dhaliwal@gmail.com,7/21/1989,574392445,Active,Prepaid,tier_3
PPONCEK35D,Eva Bhagat,evabhagat@yahoo.com,7/4/2000,3877527480,Active,Prepaid,tier_3
YCFKZRRJ2J,Armaan Rama,armaan.rama@hotmail.com,3/9/1979,7724944571,Active,Prepaid,tier_3
6MX83Q3DXS,Samar Kothari,samar_kothari@outlook.com,10/3/1986,2723603485,Active,Prepaid,tier_3
6HAXE0QVHC,Jivin Konda,jivin.konda@gmail.com,3/7/1995,2253561189,Active,Prepaid,tier_3
3GT6QMJL6S,Baiju Arya,baijuarya@outlook.com,9/29/1966,9212457784,Active,Postpaid,tier_1
MSLOJ0W398,Mohanlal Korpal,mohanlalkorpal@gmail.com,6/25/1983,5290755248,Active,Prepaid,tier_3
MEGT40KKPF,Yasmin Khare,yasmin.khare@hotmail.com,5/29/1980,7019183916,Active,Prepaid,tier_3
FKQBRZQ76Z,Oorja Konda,oorja_konda@gmail.com,4/10/1986,277424056,Active,Prepaid,tier_3
JKOBXF4QQE,Neysa Kumer,neysakumer@gmail.com,6/4/1996,6000517831,Active,Prepaid,tier_3
G8QIYSJ34J,Keya Yadav,keya.yadav@outlook.com,2/13/1971,2263086871,Suspended,Prepaid,tier_3
0B387SSWCA,Arnav Kamdar,arnav_kamdar@yahoo.com,10/31/1991,7764755064,Active,Prepaid,tier_3
D1DR70CMUP,Biju Luthra,biju_luthra@yahoo.com,3/13/1972,8115462482,Active,Postpaid,tier_1
VELR8SDMBG,Sumer Ganesan,sumer_ganesan@yahoo.com,11/16/1975,861934996,Active,Postpaid,tier_2
HACJKVFN1Y,Krish Sampath,krish_sampath@gmail.com,9/2/1989,9271850042,Active,Prepaid,tier_3
7DFQZCZKT1,Prisha Bava,prisha.bava@gmail.com,1/9/1973,7253285025,Active,Prepaid,tier_3
SL2JTR27Y5,Kismat Saha,kismatsaha@yahoo.com,11/20/1970,7986858282,Active,Prepaid,tier_3
GCUSIMK5SH,Riya Bains,riyabains@outlook.com,8/14/2000,9752035247,Active,Prepaid,tier_3
ZU25PGNY9D,Manjari Thakkar,manjari_thakkar@gmail.com,5/4/1983,8912654083,Active,Prepaid,tier_3
0VMZ2H4A0C,Gatik Choudhury,gatik_choudhury@hotmail.com,8/8/1989,3637649011,Active,Prepaid,tier_3
OJKXQN5B9O,Saira Chanda,saira.chanda@yahoo.com,1/8/2004,8947669797,Active,Prepaid,tier_3
BWLFUIRYOS,Uthkarsh Devi,uthkarsh.devi@gmail.com,8/14/1996,9645444169,Suspended,Prepaid,tier_3
WTZ8DFT8MM,Ira Sodhi,irasodhi@yahoo.com,11/13/1999,1144684399,Active,Prepaid,tier_3
XMMRYHW5YT,Amira Virk,amira_virk@outlook.com,11/1/1988,7362254199,Active,Prepaid,tier_3
JBKJFPJ73W,Nitya Bail,nityabail@outlook.com,10/13/1991,7721723015,Active,Prepaid,tier_3
I4MCYZKA4K,Kabir Dani,kabirdani@outlook.com,7/1/1996,5338886874,Active,Prepaid,tier_3
1KDWUSU6Q9,Sana Chakrabarti,sanachakrabarti@hotmail.com,7/10/1985,1546155013,Active,Prepaid,tier_3
2LK3SFJ1E9,Anvi Tata,anvi.tata@gmail.com,1/16/1988,5859480711,Suspended,Prepaid,tier_3
MGIOVFSWZ0,Taimur Ranganathan,taimurranganathan@outlook.com,3/8/1988,4477617807,Active,Prepaid,tier_3
X1UE5P3K00,Rasha Gour,rasha.gour@gmail.com,12/8/2003,1562646419,Suspended,Prepaid,tier_3
8XP8ZWLK0I,Prisha Khosla,prisha.khosla@outlook.com,6/16/1971,6962036052,Active,Prepaid,tier_3
3NPTM187DX,Aaina Datta,aainadatta@yahoo.com,9/14/1973,3140000874,Active,Prepaid,tier_3
6R7GUBBCCI,Indranil Grewal,indranilgrewal@hotmail.com,1/1/1999,639457647,Active,Prepaid,tier_3
EJHEIYS8TA,Farhan Bath,farhan.bath@yahoo.com,4/13/1969,8927927397,Active,Prepaid,tier_3
T0PP6806G2,Stuvan Bajaj,stuvanbajaj@gmail.com,10/6/1995,8323164606,Active,Prepaid,tier_3
UDBXXHCUVH,Ivan Bansal,ivanbansal@gmail.com,9/8/1980,8149679931,Active,Prepaid,tier_3
5AW9P2L0J9,Ojas Thaker,ojasthaker@gmail.com,3/21/1990,4444234380,Suspended,Prepaid,tier_3
WR8RG7HFEQ,Himmat Sundaram,himmat_sundaram@hotmail.com,7/14/1983,9924153948,Active,Prepaid,tier_3
8U7ARLNZ5C,Nirvaan Barman,nirvaanbarman@gmail.com,7/8/1971,5020955784,Active,Prepaid,tier_3
01HD3ROU5E,Charvi Kapur,charvikapur@outlook.com,9/30/1993,3275233200,Active,Prepaid,tier_3
KROR6JM64K,Yuvaan Vohra,yuvaan.vohra@hotmail.com,7/1/1976,3598932879,Active,Prepaid,tier_3
614L28K37I,Piya Mangal,piya.mangal@yahoo.com,10/7/1979,4920029044,Active,Postpaid,tier_1
491CSSUOTG,Rati Krishnamurthy,rati.krishnamurthy@hotmail.com,6/26/2002,5306030687,Active,Prepaid,tier_3
GB0GEIA8YY,Badal Ben,badal.ben@gmail.com,7/21/1993,7473183004,Active,Prepaid,tier_3
G6YCX414F1,Kiara Shukla,kiarashukla@yahoo.com,7/17/1996,879878184,Active,Prepaid,tier_3
W0FQE7V9J9,Faiyaz Khatri,faiyaz.khatri@gmail.com,11/19/1999,3753849605,Suspended,Prepaid,tier_3
RDANWMRXUG,Saksham Buch,sakshambuch@gmail.com,3/23/1991,3261869595,Active,Prepaid,tier_3
3QAXZ606A5,Heer Karnik,heer.karnik@outlook.com,3/8/1980,9919219633,Active,Prepaid,tier_3
QXV7QJCODS,Zaina Bajaj,zaina.bajaj@gmail.com,8/2/1988,3573976192,Active,Prepaid,tier_3
E1PND0VTUO,Jhanvi Buch,jhanvi.buch@yahoo.com,2/7/1983,2018718935,Active,Prepaid,tier_3
VFE81FJWH6,Faiyaz Bajaj,faiyaz.bajaj@outlook.com,8/17/1979,35090650,Active,Prepaid,tier_3
GF7GNBULPV,Pari Shroff,pari_shroff@hotmail.com,2/22/1987,901795214,Active,Postpaid,tier_2
B5RA92CVM8,Anay Ravel,anayravel@yahoo.com,6/28/1991,8090472281,Active,Prepaid,tier_3
UP9O1Q0UXT,Krish Setty,krish.setty@gmail.com,9/18/1979,3301900992,Active,Prepaid,tier_3
0VCYHGZZJK,Zara Koshy,zara.koshy@yahoo.com,6/11/1967,2865103924,Active,Prepaid,tier_3
FB8N5E0CQM,Ira Chakraborty,ira.chakraborty@outlook.com,11/6/1985,2049570358,Suspended,Prepaid,tier_3
EKLC9P7HLE,Zaina Dhillon,zainadhillon@outlook.com,7/29/1972,7047471787,Active,Postpaid,tier_1
L2IVMG4PTU,Pranay Chandra,pranay.chandra@gmail.com,10/13/1992,7713461262,Active,Prepaid,tier_3
EZEPSRODAI,Jivika Deshpande,jivika.deshpande@hotmail.com,2/27/1995,5307186387,Active,Prepaid,tier_3
MJFMGP32PU,Raunak Varma,raunak.varma@gmail.com,1/20/2004,2873075781,Active,Postpaid,tier_2
6GMA075U72,Nirvaan Hans,nirvaan_hans@gmail.com,9/20/1990,5211856931,Active,Prepaid,tier_3
2RDXSJH6MA,Hrishita Balay,hrishita.balay@gmail.com,5/7/1971,4272154062,Active,Prepaid,tier_3
YLBBTTXX43,Shalv Khatri,shalv.khatri@hotmail.com,12/20/1975,312456906,Active,Prepaid,tier_3
F46UDVHONX,Zeeshan Chand,zeeshan_chand@outlook.com,12/12/1989,1186553385,Active,Prepaid,tier_3
9RNTGAV605,Lagan Bir,laganbir@outlook.com,2/2/1973,8013385374,Active,Prepaid,tier_3
KKZV3BZ205,Uthkarsh Samra,uthkarshsamra@outlook.com,10/30/1985,7894313721,Active,Prepaid,tier_3
AYP8SMHI36,Darshit Ravel,darshit.ravel@outlook.com,6/15/1970,995773837,Active,Prepaid,tier_3
IPCCOITKLK,Yuvraj  Seth,yuvraj_seth@outlook.com,10/19/2002,8511676160,Active,Prepaid,tier_3
Z4XJ4TLZZF,Dhanush Trivedi,dhanush_trivedi@outlook.com,11/21/1993,1994852279,Active,Postpaid,tier_1
YQDPY0K40E,Mahika Gupta,mahika.gupta@outlook.com,11/2/1969,2040519853,Active,Prepaid,tier_3
RJXWYXODU8,Alisha Borah,alisha_borah@hotmail.com,3/10/1977,5274248737,Active,Prepaid,tier_3
OL2AJ75VK9,Kanav Ram,kanavram@outlook.com,11/24/1966,9879819857,Suspended,Prepaid,tier_3
ZBMGWOHLTL,Kabir Ravel,kabir_ravel@yahoo.com,4/29/1969,8545319486,Active,Prepaid,tier_3
PLICA6E2OT,Jayant Sangha,jayant.sangha@yahoo.com,12/25/1991,5878023260,Active,Prepaid,tier_3
0JQ3JFLWMD,Dhanuk Bose,dhanukbose@outlook.com,5/28/1986,2756762438,Active,Prepaid,tier_3
NGYH5GFZ2W,Sara Jain,sara.jain@outlook.com,4/14/1978,7692286054,Active,Prepaid,tier_3
PH2L7A3DJO,Rania Bala,rania.bala@yahoo.com,1/28/1989,5194726968,Active,Prepaid,tier_3
GKKMT37KFY,Aaryahi Raja,aaryahiraja@hotmail.com,5/19/1997,875000439,Active,Postpaid,tier_2
L04PVD5WDO,Mehul Dutta,mehul.dutta@outlook.com,6/6/1972,5641468113,Active,Postpaid,tier_1
A7V05H5OO3,Kavya Vohra,kavyavohra@yahoo.com,12/20/1995,8110803437,Active,Prepaid,tier_3
V1IEGSC21J,Sana Date,sanadate@gmail.com,12/13/1974,3035812633,Active,Prepaid,tier_3
3S1LLNGDQ4,Onkar Tak,onkar_tak@yahoo.com,9/20/1976,61323869,Active,Prepaid,tier_3
D68O4Q1YM8,Zoya Baral,zoya_baral@yahoo.com,7/4/1982,3720902219,Active,Prepaid,tier_3
J7NWWSPFTF,Aradhya Chadha,aradhya.chadha@yahoo.com,5/13/1986,9247101067,Active,Prepaid,tier_3
WWW23DPI8C,Rati Andra,rati.andra@hotmail.com,7/30/1970,292111025,Active,Prepaid,tier_3
0XKVY7TB2V,Aarush Kota,aarushkota@hotmail.com,3/22/1980,6189034358,Active,Prepaid,tier_3
2MW90ZT8Y4,Zain Setty,zain.setty@hotmail.com,6/8/1981,6458616465,Active,Prepaid,tier_3
X2KLTV45I2,Myra Bassi,myra_bassi@outlook.com,5/4/1994,414519244,Active,Prepaid,tier_3
0BS7DGYMR6,Tarini Bava,tarinibava@outlook.com,1/26/1992,759672329,Active,Prepaid,tier_3
TCWBIH6V1S,Drishya Barad,drishyabarad@hotmail.com,3/14/1983,6894562250,Active,Prepaid,tier_3
2BADLPIJEW,Eshani Verma,eshani_verma@outlook.com,7/2/1991,9952610195,Active,Prepaid,tier_3
ZINKD7UCIY,Tushar Chopra,tusharchopra@outlook.com,2/3/1987,7137975755,Active,Postpaid,tier_1
JOBVARCSZQ,Amira Sengupta,amira.sengupta@hotmail.com,6/6/1974,8371514705,Active,Prepaid,tier_3
1WLC655MGL,Gatik Sachdev,gatik_sachdev@yahoo.com,4/10/2003,1046390515,Suspended,Prepaid,tier_3
ZWNFWOVB9D,Shalv Chokshi,shalvchokshi@yahoo.com,5/24/1974,1370770288,Active,Postpaid,tier_1
N55MLR05QY,Nayantara Sinha,nayantara_sinha@outlook.com,7/29/1985,5682616024,Active,Prepaid,tier_3
PPYULIBQBA,Reyansh Varghese,reyanshvarghese@yahoo.com,4/19/1987,5496875180,Active,Prepaid,tier_3
UW7RH2XAYH,Aayush Dewan,aayush_dewan@outlook.com,1/24/1976,1319326328,Suspended,Prepaid,tier_3
6ZDSTYPBN0,Saira Vora,saira.vora@hotmail.com,1/11/1970,3381235178,Active,Prepaid,tier_3
A0MVPJGAHC,Aayush Setty,aayush_setty@yahoo.com,6/29/2004,2398427255,Active,Prepaid,tier_3
1RP4KZIDBU,Indranil Sem,indranilsem@gmail.com,12/30/1980,6389230246,Active,Prepaid,tier_3
HJPHLKM3AW,Onkar Acharya,onkaracharya@outlook.com,4/1/1966,985060063,Active,Postpaid,tier_2
VJEK06PDE3,Lavanya Sundaram,lavanyasundaram@yahoo.com,10/12/1998,5586469620,Active,Prepaid,tier_3
Z9UQFI8Y6X,Shalv Aggarwal,shalvaggarwal@gmail.com,7/8/1974,7025338963,Active,Prepaid,tier_3
526ZTHW2O1,Faiyaz Jain,faiyaz_jain@yahoo.com,10/16/1993,4699277273,Active,Prepaid,tier_3
9543DNNNG7,Dhruv Hans,dhruvhans@yahoo.com,1/3/1998,1853724755,Active,Prepaid,tier_3
CZ8D6EZK3R,Kashvi Gandhi,kashvigandhi@outlook.com,7/12/1989,7444102330,Active,Prepaid,tier_3
QNRXV5CKW0,Dishani Swaminathan,dishani.swaminathan@yahoo.com,3/15/1970,5412306952,Active,Prepaid,tier_3
C7SCDF4EW8,Vardaniya Handa,vardaniya.handa@gmail.com,5/28/1999,822487363,Active,Prepaid,tier_3
1S9F7RIA6Z,Aaina Tella,aainatella@gmail.com,11/30/1971,2565200071,Active,Prepaid,tier_3
BQ9DEX0CY0,Azad Khurana,azadkhurana@outlook.com,1/25/1991,3830543397,Active,Postpaid,tier_2
T4UFZ3HBG5,Vidur Garde,vidur.garde@gmail.com,4/20/1968,6812615910,Active,Prepaid,tier_3
VTQBH1PELO,Badal Yohannan,badalyohannan@hotmail.com,2/21/1994,4220232453,Suspended,Prepaid,tier_3
J712Y10913,Adira Wable,adira_wable@hotmail.com,11/12/1996,3194012922,Active,Prepaid,tier_3
OFKJG6RGKV,Farhan Ranganathan,farhan.ranganathan@hotmail.com,9/20/1992,9423888076,Active,Prepaid,tier_3
JXRRCSOKXI,Keya Viswanathan,keya.viswanathan@hotmail.com,11/2/1975,8651940827,Active,Prepaid,tier_3
NU5WU7S2BX,Anay Handa,anayhanda@yahoo.com,9/13/1972,6918279200,Active,Prepaid,tier_3
O78KV7MGW8,Lakshay Tara,lakshay.tara@hotmail.com,5/12/1976,7512959987,Active,Prepaid,tier_3
1QXCITJOU0,Dishani Rau,dishanirau@outlook.com,4/2/1994,4386753464,Suspended,Prepaid,tier_3
I7Y0GCHR4L,Jayant Venkataraman,jayantvenkataraman@gmail.com,5/6/2002,3310558633,Active,Prepaid,tier_3
2TWIA3LWCZ,Ishita Gola,ishita_gola@hotmail.com,10/9/1994,6624701804,Active,Prepaid,tier_3
EEIHG0E1D2,Samaira Badami,samaira.badami@hotmail.com,10/28/1973,4405157011,Suspended,Prepaid,tier_3
8NRZKDQF1X,Mannat Kothari,mannatkothari@gmail.com,4/17/1992,1716261314,Active,Prepaid,tier_3
HZT8WX02ZS,Sara Boase,sara.boase@gmail.com,4/24/1994,1370626390,Suspended,Prepaid,tier_3
OXU2L22AAN,Amani Anand,amani_anand@outlook.com,9/3/1989,5361839484,Active,Prepaid,tier_3
981I7CP8RX,Sumer Manda,sumer_manda@outlook.com,6/1/1980,1271157546,Active,Prepaid,tier_3
8ALZ0ER9FW,Navya Thaker,navya_thaker@gmail.com,7/16/1991,7805057714,Active,Prepaid,tier_3
UCIMPSBIH5,Nakul Konda,nakul_konda@yahoo.com,9/14/1999,6125786855,Active,Prepaid,tier_3
YPEAI77RDG,Renee Sridhar,renee.sridhar@yahoo.com,2/5/2001,8675513251,Active,Prepaid,tier_3
WO9X94EE4A,Advik Sarkar,advik_sarkar@outlook.com,3/3/1994,9814649400,Active,Postpaid,tier_2
MLZ1I2DVFJ,Jivika Chakraborty,jivika_chakraborty@gmail.com,5/12/1974,828445122,Active,Postpaid,tier_1
3D9LNGSBK0,Vedika Dara,vedika_dara@yahoo.com,8/6/1976,5147826036,Active,Prepaid,tier_3
5GGG22IXCI,Nirvaan Tiwari,nirvaan.tiwari@outlook.com,4/28/1968,5313174916,Active,Prepaid,tier_3
SP9LK15YBD,Mannat Dani,mannatdani@gmail.com,7/16/1975,923385889,Active,Prepaid,tier_3
PCGSKLXJP7,Bhamini Iyengar,bhaminiiyengar@outlook.com,11/30/1995,5788264577,Active,Prepaid,tier_3
JGE8XLPZ4Z,Prisha Vasa,prishavasa@outlook.com,8/4/1967,1363846188,Active,Prepaid,tier_3
SJ0X470RGJ,Ryan Ghose,ryan.ghose@outlook.com,11/30/1988,79653765,Suspended,Prepaid,tier_3
M9U30QVNRC,Miraya Goyal,mirayagoyal@gmail.com,11/25/1985,6682593005,Active,Prepaid,tier_3
GQX9608O0E,Dhruv Rajan,dhruv_rajan@outlook.com,9/25/1985,7827861902,Active,Prepaid,tier_3
NHUFXILHQX,Hrishita Bajwa,hrishita.bajwa@gmail.com,4/11/1975,1711644908,Active,Prepaid,tier_3
5J0RX0SL0I,Aarna Kalla,aarna.kalla@gmail.com,10/22/1972,501473359,Active,Prepaid,tier_3
G6IC4N2OH7,Ryan Ramaswamy,ryanramaswamy@outlook.com,8/10/1970,5479859614,Active,Prepaid,tier_3
7AVNE1TE11,Vritika Rama,vritikarama@outlook.com,10/27/1973,6496999768,Active,Prepaid,tier_3
08LYNGOM84,Pari Arya,pari_arya@hotmail.com,1/19/1971,3813734985,Active,Postpaid,tier_1
EH6MN6RSO1,Taimur Dugal,taimurdugal@outlook.com,5/21/1997,3141648094,Active,Prepaid,tier_3
5ERC2S207Y,Jhanvi Srinivasan,jhanvisrinivasan@outlook.com,1/8/2001,4478806668,Active,Prepaid,tier_3
HEP50IPJZ0,Pihu Manne,pihu.manne@outlook.com,5/17/1972,9531036647,Active,Prepaid,tier_3
IGUC66MWTZ,Lavanya Kala,lavanya_kala@hotmail.com,3/7/1977,7826588782,Active,Prepaid,tier_3
YSNR0ZJQ4Y,Dhanuk Korpal,dhanukkorpal@hotmail.com,4/12/1993,115537942,Active,Prepaid,tier_3
FUCUUBCCMS,Aaryahi Mane,aaryahimane@outlook.com,9/13/1991,4489039821,Active,Prepaid,tier_3
NBY7VCL2DF,Riya Luthra,riya_luthra@outlook.com,3/1/1972,8587174406,Active,Prepaid,tier_3
BVT8C2UQ22,Jivika Som,jivika.som@yahoo.com,7/29/1975,6974899280,Active,Prepaid,tier_3
XVYITCZORL,Sumer Dhar,sumer.dhar@hotmail.com,10/1/1977,8477435021,Suspended,Prepaid,tier_3
XRK1C8MS1J,Pranay Sundaram,pranaysundaram@gmail.com,6/5/1987,9782056051,Suspended,Prepaid,tier_3
DLNLDLO01P,Nayantara Bandi,nayantarabandi@hotmail.com,6/15/1983,3432468903,Active,Prepaid,tier_3
GDSY0WMSC8,Hiran Chaudhuri,hiran.chaudhuri@gmail.com,7/29/2000,6420812785,Active,Prepaid,tier_3
7H2K5R91G9,Onkar Thaker,onkar_thaker@yahoo.com,4/25/1997,8147722709,Suspended,Prepaid,tier_3
UMDZ3U8LOR,Hridaan Kota,hridaan_kota@yahoo.com,6/14/1979,7577196699,Active,Prepaid,tier_3
BE7114TIDK,Vanya Jain,vanya_jain@outlook.com,10/27/1968,8273907113,Active,Postpaid,tier_2
K29U8ZYOQH,Anya Kade,anyakade@outlook.com,6/20/1974,2278479606,Active,Prepaid,tier_3
AAIXCPDM5J,Hiran Raval,hiran.raval@hotmail.com,2/7/1983,8840188636,Active,Prepaid,tier_3
IJAPJPVQH9,Jiya Atwal,jiya_atwal@yahoo.com,8/22/1969,3221505392,Active,Prepaid,tier_3
ZYVR9TKQN2,Navya Chandran,navya_chandran@outlook.com,5/27/1990,3873965905,Active,Prepaid,tier_3
13AC0XTQYJ,Vivaan Babu,vivaan.babu@outlook.com,5/7/1990,3020416849,Suspended,Prepaid,tier_3
24CTLBA6M1,Badal Sampath,badal_sampath@yahoo.com,10/14/1976,5872450057,Suspended,Prepaid,tier_3
L5C8Y09YR3,Yakshit Kapoor,yakshit.kapoor@hotmail.com,12/11/1974,610139669,Active,Prepaid,tier_3
TU3JAW40ZV,Kismat Kalita,kismat.kalita@gmail.com,5/28/1998,9588075550,Active,Prepaid,tier_3
KFVYO02CG4,Farhan Saini,farhansaini@gmail.com,1/7/1991,6739865912,Active,Prepaid,tier_3
